sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.2431;-2.2298;5.1001;-2.6674;9.3008;-1.6174;1.8073;-18.6159;-4.9999;1.2527;-0.5136;-0.3403;0.062;40.34;-8.56;18.36;48.16;-50.6;148.7;0.0;1005.65;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2675;2018-02-21 20:33:25:166
1.2431;-2.2298;5.1001;-2.6674;9.3008;-1.6174;1.8073;-18.6159;-4.9999;1.2527;-0.5136;-0.3403;0.062;40.34;-8.56;18.36;48.16;-50.6;148.7;0.0;1005.65;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2684;2018-02-21 20:33:25:175
1.2431;-2.2298;5.1001;-2.6674;9.3008;-1.6174;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;40.34;-8.56;18.36;48.16;-50.6;148.7;0.0;1005.65;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2695;2018-02-21 20:33:25:186
-19.9477;11.0323;-6.1555;-2.6674;9.3008;-1.6174;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;40.34;-8.56;18.36;48.16;-50.6;148.7;0.0;1005.65;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2704;2018-02-21 20:33:25:195
-19.9477;11.0323;-6.1555;-2.6674;9.3008;-1.6174;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;40.34;-8.56;18.36;48.16;-50.6;148.7;0.0;1005.65;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2714;2018-02-21 20:33:25:205
-19.9477;11.0323;-6.1555;-2.6674;9.3008;-1.6174;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;40.34;-8.56;18.36;48.16;-50.6;148.7;0.0;1005.65;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2725;2018-02-21 20:33:25:216
-19.9477;11.0323;-6.1555;-2.6674;9.3008;-1.6174;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;40.34;-8.56;18.36;48.16;-50.6;148.7;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2734;2018-02-21 20:33:25:225
-19.9477;11.0323;-6.1555;-2.6674;9.3008;-1.6174;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2745;2018-02-21 20:33:25:236
-19.9477;11.0323;-6.1555;-2.6674;9.3008;-1.6174;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2755;2018-02-21 20:33:25:246
-19.9477;11.0323;-6.1555;-2.6674;9.3008;-1.6174;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2765;2018-02-21 20:33:25:256
-19.9477;11.0323;-6.1555;-2.6674;9.3008;-1.6174;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2775;2018-02-21 20:33:25:266
-19.9477;11.0323;-6.1555;-2.6674;9.3008;-1.6174;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2784;2018-02-21 20:33:25:275
-19.9477;11.0323;-6.1555;0.5456;9.3501;-2.9179;-10.5057;4.2666;-11.7462;1.2527;-0.5136;-0.3403;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2795;2018-02-21 20:33:25:286
-19.9477;11.0323;-6.1555;0.5456;9.3501;-2.9179;-10.5057;4.2666;-11.7462;-1.1772;4.3401;2.2188;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2804;2018-02-21 20:33:25:295
-19.9477;11.0323;-6.1555;0.5456;9.3501;-2.9179;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2815;2018-02-21 20:33:25:306
-19.9477;11.0323;-6.1555;0.5456;9.3501;-2.9179;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2825;2018-02-21 20:33:25:316
-19.9477;11.0323;-6.1555;0.5456;9.3501;-2.9179;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2834;2018-02-21 20:33:25:325
0.1113;5.1098;-1.7765;0.5456;9.3501;-2.9179;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.062;39.19;-8.01;22.36;2.02;-71.46;121.23;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2845;2018-02-21 20:33:25:336
0.1113;5.1098;-1.7765;0.5456;9.3501;-2.9179;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.062;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2855;2018-02-21 20:33:25:346
0.1113;5.1098;-1.7765;0.5456;9.3501;-2.9179;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.062;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2864;2018-02-21 20:33:25:355
0.1113;5.1098;-1.7765;0.5456;9.3501;-2.9179;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.062;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2875;2018-02-21 20:33:25:366
0.1113;5.1098;-1.7765;0.5456;9.3501;-2.9179;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.062;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2885;2018-02-21 20:33:25:376
0.1113;5.1098;-1.7765;0.5456;9.3501;-2.9179;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.062;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2895;2018-02-21 20:33:25:386
0.1113;5.1098;-1.7765;0.5456;9.3501;-2.9179;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.062;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2905;2018-02-21 20:33:25:396
0.1113;5.1098;-1.7765;-0.715;9.4066;-2.6908;0.411;-1.0728;12.85;-1.1772;4.3401;2.2188;0.001;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2915;2018-02-21 20:33:25:406
0.1113;5.1098;-1.7765;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1004.35;56.764;30.281054;-97.70928;465.42;NaN;;2.7;41.496777;339.2;13 / 20;2925;2018-02-21 20:33:25:416
0.1113;5.1098;-1.7765;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1002.87;56.764;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;2935;2018-02-21 20:33:25:426
0.1113;5.1098;-1.7765;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1002.87;56.764;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;2945;2018-02-21 20:33:25:436
0.1113;5.1098;-1.7765;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1002.87;56.764;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;2955;2018-02-21 20:33:25:446
0.1113;5.1098;-1.7765;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;25.29;-13.46;29.91;56.66;-72.39;-169.41;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;2964;2018-02-21 20:33:25:455
0.1113;5.1098;-1.7765;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;2975;2018-02-21 20:33:25:466
11.1539;15.8633;-3.057;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;2984;2018-02-21 20:33:25:475
11.1539;15.8633;-3.057;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;2995;2018-02-21 20:33:25:486
11.1539;15.8633;-3.057;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3005;2018-02-21 20:33:25:496
11.1539;15.8633;-3.057;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3014;2018-02-21 20:33:25:505
11.1539;15.8633;-3.057;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3025;2018-02-21 20:33:25:516
11.1539;15.8633;-3.057;-0.715;9.4066;-2.6908;-12.0613;-6.5326;0.2307;-0.1612;1.5061;-2.6674;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3034;2018-02-21 20:33:25:525
11.1539;15.8633;-3.057;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;-0.1612;1.5061;-2.6674;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3045;2018-02-21 20:33:25:536
11.1539;15.8633;-3.057;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;0.2276;0.9437;-0.1931;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3054;2018-02-21 20:33:25:545
11.1539;15.8633;-3.057;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;0.2276;0.9437;-0.1931;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3065;2018-02-21 20:33:25:556
11.1539;15.8633;-3.057;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;0.2276;0.9437;-0.1931;0.001;29.99;-10.16;29.81;33.35;-73.51;165.12;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3074;2018-02-21 20:33:25:565
11.1539;15.8633;-3.057;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;0.2276;0.9437;-0.1931;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3085;2018-02-21 20:33:25:576
11.1539;15.8633;-3.057;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;0.2276;0.9437;-0.1931;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3095;2018-02-21 20:33:25:586
11.1539;15.8633;-3.057;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;0.2276;0.9437;-0.1931;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3105;2018-02-21 20:33:25:596
11.1539;15.8633;-3.057;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;0.2276;0.9437;-0.1931;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3114;2018-02-21 20:33:25:605
11.1539;15.8633;-3.057;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;0.2276;0.9437;-0.1931;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.87;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3125;2018-02-21 20:33:25:616
-7.5492;8.0806;1.1332;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;0.2276;0.9437;-0.1931;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3135;2018-02-21 20:33:25:626
-7.5492;8.0806;1.1332;-0.523;9.5256;-2.2858;5.8654;0.0658;-3.6196;0.2276;0.9437;-0.1931;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3145;2018-02-21 20:33:25:636
-7.5492;8.0806;1.1332;-0.523;9.5256;-2.2858;0.1356;-2.7022;1.6691;0.2276;0.9437;-0.1931;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3155;2018-02-21 20:33:25:646
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;0.2276;0.9437;-0.1931;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3165;2018-02-21 20:33:25:656
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;-0.1921;1.0466;-0.2042;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3175;2018-02-21 20:33:25:666
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;-0.1921;1.0466;-0.2042;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3185;2018-02-21 20:33:25:676
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;-0.1921;1.0466;-0.2042;0.001;27.94;-11.36;28.41;35.11;-76.17;167.11;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3195;2018-02-21 20:33:25:686
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;-0.1921;1.0466;-0.2042;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3205;2018-02-21 20:33:25:696
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;-0.1921;1.0466;-0.2042;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3214;2018-02-21 20:33:25:705
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;-0.1921;1.0466;-0.2042;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3225;2018-02-21 20:33:25:716
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;-0.1921;1.0466;-0.2042;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3234;2018-02-21 20:33:25:725
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;-0.1921;1.0466;-0.2042;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3245;2018-02-21 20:33:25:736
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;-0.1921;1.0466;-0.2042;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3254;2018-02-21 20:33:25:745
-7.5492;8.0806;1.1332;-1.2817;9.5099;-2.0386;0.1356;-2.7022;1.6691;-0.1921;1.0466;-0.2042;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3265;2018-02-21 20:33:25:756
1.0814;7.7931;-1.6666;-1.2817;9.5099;-2.0386;-10.0715;-0.7375;1.4025;-0.1921;1.0466;-0.2042;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3275;2018-02-21 20:33:25:766
1.0814;7.7931;-1.6666;-1.2817;9.5099;-2.0386;-10.0715;-0.7375;1.4025;-0.1921;1.0466;-0.2042;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;52.336;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3285;2018-02-21 20:33:25:776
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;-10.0715;-0.7375;1.4025;-0.1921;1.0466;-0.2042;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3295;2018-02-21 20:33:25:786
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;-10.0715;-0.7375;1.4025;0.1415;1.1555;-0.3354;0.001;30.54;-11.81;26.96;18.64;-75.79;147.84;0.0;1002.67;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3305;2018-02-21 20:33:25:796
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;-10.0715;-0.7375;1.4025;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.67;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3315;2018-02-21 20:33:25:806
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;-10.0715;-0.7375;1.4025;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.67;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3325;2018-02-21 20:33:25:816
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;-10.0715;-0.7375;1.4025;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3335;2018-02-21 20:33:25:826
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;-10.0715;-0.7375;1.4025;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3345;2018-02-21 20:33:25:836
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;-10.0715;-0.7375;1.4025;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3355;2018-02-21 20:33:25:846
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;-10.0715;-0.7375;1.4025;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3365;2018-02-21 20:33:25:856
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;-10.0715;-0.7375;1.4025;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3374;2018-02-21 20:33:25:865
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;1.5135;-4.9246;-4.2982;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3385;2018-02-21 20:33:25:876
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;1.5135;-4.9246;-4.2982;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3395;2018-02-21 20:33:25:886
1.0814;7.7931;-1.6666;-1.083;9.4139;-2.5379;1.5135;-4.9246;-4.2982;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3405;2018-02-21 20:33:25:896
-6.4964;25.2056;-10.7458;-1.4085;7.0027;-6.7242;1.5135;-4.9246;-4.2982;0.1415;1.1555;-0.3354;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3415;2018-02-21 20:33:25:906
-6.4964;25.2056;-10.7458;-1.4085;7.0027;-6.7242;1.5135;-4.9246;-4.2982;5.4988;-0.427;0.963;0.001;25.74;-10.26;31.21;18.88;-73.66;156.89;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3424;2018-02-21 20:33:25:915
-6.4964;25.2056;-10.7458;-1.4085;7.0027;-6.7242;1.5135;-4.9246;-4.2982;5.4988;-0.427;0.963;0.001;31.69;4.19;38.11;34.66;-45.55;168.17;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3435;2018-02-21 20:33:25:926
-6.4964;25.2056;-10.7458;-1.4085;7.0027;-6.7242;1.5135;-4.9246;-4.2982;5.4988;-0.427;0.963;0.001;31.69;4.19;38.11;34.66;-45.55;168.17;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3444;2018-02-21 20:33:25:935
-6.4964;25.2056;-10.7458;-1.4085;7.0027;-6.7242;1.5135;-4.9246;-4.2982;5.4988;-0.427;0.963;0.001;31.69;4.19;38.11;34.66;-45.55;168.17;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3455;2018-02-21 20:33:25:946
-6.4964;25.2056;-10.7458;-1.4085;7.0027;-6.7242;1.5135;-4.9246;-4.2982;5.4988;-0.427;0.963;0.001;31.69;4.19;38.11;34.66;-45.55;168.17;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3464;2018-02-21 20:33:25:955
-6.4964;25.2056;-10.7458;-1.4085;7.0027;-6.7242;1.5135;-4.9246;-4.2982;5.4988;-0.427;0.963;0.001;31.69;4.19;38.11;34.66;-45.55;168.17;0.0;1002.56;40.385;30.281067;-97.7093;464.22;NaN;;1.84;44.95484;5.9;13 / 20;3475;2018-02-21 20:33:25:966
